station_id,longitude,latitude,time,avrcur
rockyzone2,2.543788,51.325947,2023-12-03T22:10:00Z,0.42
rockyzone2,2.543788,51.325947,2023-12-03T22:20:00Z,0.45
rockyzone2,2.543788,51.325947,2023-12-03T22:30:00Z,0.48
rockyzone2,2.543788,51.325947,2023-12-03T22:40:00Z,0.51
rockyzone2,2.543788,51.325947,2023-12-03T22:50:00Z,0.53
rockyzone2,2.543788,51.325947,2023-12-03T23:00:00Z,0.55
rockyzone2,2.543788,51.325947,2023-12-03T23:10:00Z,0.58
rockyzone2,2.543788,51.325947,2023-12-03T23:20:00Z,0.59
rockyzone2,2.543788,51.325947,2023-12-03T23:30:00Z,0.61
rockyzone2,2.543788,51.325947,2023-12-03T23:40:00Z,0.62
rockyzone2,2.543788,51.325947,2023-12-03T23:50:00Z,0.63
rockyzone2,2.543788,51.325947,2023-12-04T00:00:00Z,0.63
rockyzone2,2.543788,51.325947,2023-12-04T00:10:00Z,0.63
rockyzone2,2.543788,51.325947,2023-12-04T00:20:00Z,0.62
rockyzone2,2.543788,51.325947,2023-12-04T00:30:00Z,0.62
rockyzone2,2.543788,51.325947,2023-12-04T00:40:00Z,0.6
rockyzone2,2.543788,51.325947,2023-12-04T00:50:00Z,0.59
rockyzone2,2.543788,51.325947,2023-12-04T01:00:00Z,0.57
rockyzone2,2.543788,51.325947,2023-12-04T01:10:00Z,0.54
rockyzone2,2.543788,51.325947,2023-12-04T01:20:00Z,0.51
rockyzone2,2.543788,51.325947,2023-12-04T01:30:00Z,0.48
rockyzone2,2.543788,51.325947,2023-12-04T01:40:00Z,0.45
rockyzone2,2.543788,51.325947,2023-12-04T01:50:00Z,0.41
rockyzone2,2.543788,51.325947,2023-12-04T02:00:00Z,0.37
rockyzone2,2.543788,51.325947,2023-12-04T02:10:00Z,0.32
rockyzone2,2.543788,51.325947,2023-12-04T02:20:00Z,0.27
rockyzone2,2.543788,51.325947,2023-12-04T02:30:00Z,0.22
rockyzone2,2.543788,51.325947,2023-12-04T02:40:00Z,0.17
rockyzone2,2.543788,51.325947,2023-12-04T02:50:00Z,0.13
rockyzone2,2.543788,51.325947,2023-12-04T03:00:00Z,0.12
rockyzone2,2.543788,51.325947,2023-12-04T03:10:00Z,0.15
rockyzone2,2.543788,51.325947,2023-12-04T03:20:00Z,0.19
rockyzone2,2.543788,51.325947,2023-12-04T03:30:00Z,0.24
rockyzone2,2.543788,51.325947,2023-12-04T03:40:00Z,0.29
rockyzone2,2.543788,51.325947,2023-12-04T03:50:00Z,0.35
rockyzone2,2.543788,51.325947,2023-12-04T04:00:00Z,0.39
rockyzone2,2.543788,51.325947,2023-12-04T04:10:00Z,0.44
rockyzone2,2.543788,51.325947,2023-12-04T04:20:00Z,0.48
rockyzone2,2.543788,51.325947,2023-12-04T04:30:00Z,0.52
rockyzone2,2.543788,51.325947,2023-12-04T04:40:00Z,0.55
rockyzone2,2.543788,51.325947,2023-12-04T04:50:00Z,0.58
rockyzone2,2.543788,51.325947,2023-12-04T05:00:00Z,0.6
rockyzone2,2.543788,51.325947,2023-12-04T05:10:00Z,0.62
rockyzone2,2.543788,51.325947,2023-12-04T05:20:00Z,0.63
rockyzone2,2.543788,51.325947,2023-12-04T05:30:00Z,0.64
rockyzone2,2.543788,51.325947,2023-12-04T05:40:00Z,0.64
rockyzone2,2.543788,51.325947,2023-12-04T05:50:00Z,0.64
rockyzone2,2.543788,51.325947,2023-12-04T06:00:00Z,0.64
rockyzone2,2.543788,51.325947,2023-12-04T06:10:00Z,0.63
rockyzone2,2.543788,51.325947,2023-12-04T06:20:00Z,0.62
rockyzone2,2.543788,51.325947,2023-12-04T06:30:00Z,0.6
rockyzone2,2.543788,51.325947,2023-12-04T06:40:00Z,0.58
rockyzone2,2.543788,51.325947,2023-12-04T06:50:00Z,0.56
rockyzone2,2.543788,51.325947,2023-12-04T07:00:00Z,0.53
rockyzone2,2.543788,51.325947,2023-12-04T07:10:00Z,0.5
rockyzone2,2.543788,51.325947,2023-12-04T07:20:00Z,0.47
rockyzone2,2.543788,51.325947,2023-12-04T07:30:00Z,0.44
rockyzone2,2.543788,51.325947,2023-12-04T07:40:00Z,0.41
rockyzone2,2.543788,51.325947,2023-12-04T07:50:00Z,0.37
rockyzone2,2.543788,51.325947,2023-12-04T08:00:00Z,0.34
rockyzone2,2.543788,51.325947,2023-12-04T08:10:00Z,0.31
rockyzone2,2.543788,51.325947,2023-12-04T08:20:00Z,0.28
rockyzone2,2.543788,51.325947,2023-12-04T08:30:00Z,0.25
rockyzone2,2.543788,51.325947,2023-12-04T08:40:00Z,0.22
rockyzone2,2.543788,51.325947,2023-12-04T08:50:00Z,0.2
rockyzone2,2.543788,51.325947,2023-12-04T09:00:00Z,0.18
rockyzone2,2.543788,51.325947,2023-12-04T09:10:00Z,0.17
rockyzone2,2.543788,51.325947,2023-12-04T09:20:00Z,0.16
rockyzone2,2.543788,51.325947,2023-12-04T09:30:00Z,0.16
rockyzone2,2.543788,51.325947,2023-12-04T09:40:00Z,0.16
rockyzone2,2.543788,51.325947,2023-12-04T09:50:00Z,0.17
rockyzone2,2.543788,51.325947,2023-12-04T10:00:00Z,0.19
rockyzone2,2.543788,51.325947,2023-12-04T10:10:00Z,0.21
rockyzone2,2.543788,51.325947,2023-12-04T10:20:00Z,0.23
rockyzone2,2.543788,51.325947,2023-12-04T10:30:00Z,0.25
rockyzone2,2.543788,51.325947,2023-12-04T10:40:00Z,0.27
rockyzone2,2.543788,51.325947,2023-12-04T10:50:00Z,0.3
rockyzone2,2.543788,51.325947,2023-12-04T11:00:00Z,0.32
rockyzone2,2.543788,51.325947,2023-12-04T11:10:00Z,0.34
rockyzone2,2.543788,51.325947,2023-12-04T11:20:00Z,0.36
rockyzone2,2.543788,51.325947,2023-12-04T11:30:00Z,0.38
rockyzone2,2.543788,51.325947,2023-12-04T11:40:00Z,0.4
rockyzone2,2.543788,51.325947,2023-12-04T11:50:00Z,0.41
rockyzone2,2.543788,51.325947,2023-12-04T12:00:00Z,0.42
scheurwieliengen,3.416667,51.416668,2023-11-23T18:00:00Z,0.42
scheurwieliengen,3.416667,51.416668,2023-11-23T18:10:00Z,0.47
scheurwieliengen,3.416667,51.416668,2023-11-23T18:20:00Z,0.53
scheurwieliengen,3.416667,51.416668,2023-11-23T18:30:00Z,0.58
scheurwieliengen,3.416667,51.416668,2023-11-23T18:40:00Z,0.62
scheurwieliengen,3.416667,51.416668,2023-11-23T18:50:00Z,0.66
scheurwieliengen,3.416667,51.416668,2023-11-23T19:00:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-23T19:10:00Z,0.74
scheurwieliengen,3.416667,51.416668,2023-11-23T19:20:00Z,0.77
scheurwieliengen,3.416667,51.416668,2023-11-23T19:30:00Z,0.8
scheurwieliengen,3.416667,51.416668,2023-11-23T19:40:00Z,0.84
scheurwieliengen,3.416667,51.416668,2023-11-23T19:50:00Z,0.88
scheurwieliengen,3.416667,51.416668,2023-11-23T20:00:00Z,0.92
scheurwieliengen,3.416667,51.416668,2023-11-23T20:10:00Z,0.96
scheurwieliengen,3.416667,51.416668,2023-11-23T20:20:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-23T20:30:00Z,1.02
scheurwieliengen,3.416667,51.416668,2023-11-23T20:40:00Z,1.04
scheurwieliengen,3.416667,51.416668,2023-11-23T20:50:00Z,1.04
scheurwieliengen,3.416667,51.416668,2023-11-23T21:00:00Z,1.03
scheurwieliengen,3.416667,51.416668,2023-11-23T21:10:00Z,1.01
scheurwieliengen,3.416667,51.416668,2023-11-23T21:20:00Z,0.98
scheurwieliengen,3.416667,51.416668,2023-11-23T21:30:00Z,0.93
scheurwieliengen,3.416667,51.416668,2023-11-23T21:40:00Z,0.88
scheurwieliengen,3.416667,51.416668,2023-11-23T21:50:00Z,0.82
scheurwieliengen,3.416667,51.416668,2023-11-23T22:00:00Z,0.76
scheurwieliengen,3.416667,51.416668,2023-11-23T22:10:00Z,0.69
scheurwieliengen,3.416667,51.416668,2023-11-23T22:20:00Z,0.62
scheurwieliengen,3.416667,51.416668,2023-11-23T22:30:00Z,0.55
scheurwieliengen,3.416667,51.416668,2023-11-23T22:40:00Z,0.47
scheurwieliengen,3.416667,51.416668,2023-11-23T22:50:00Z,0.39
scheurwieliengen,3.416667,51.416668,2023-11-23T23:00:00Z,0.31
scheurwieliengen,3.416667,51.416668,2023-11-23T23:10:00Z,0.22
scheurwieliengen,3.416667,51.416668,2023-11-23T23:20:00Z,0.14
scheurwieliengen,3.416667,51.416668,2023-11-23T23:30:00Z,0.09
scheurwieliengen,3.416667,51.416668,2023-11-23T23:40:00Z,0.13
scheurwieliengen,3.416667,51.416668,2023-11-23T23:50:00Z,0.23
scheurwieliengen,3.416667,51.416668,2023-11-24T00:00:00Z,0.33
scheurwieliengen,3.416667,51.416668,2023-11-24T00:10:00Z,0.44
scheurwieliengen,3.416667,51.416668,2023-11-24T00:20:00Z,0.53
scheurwieliengen,3.416667,51.416668,2023-11-24T00:30:00Z,0.63
scheurwieliengen,3.416667,51.416668,2023-11-24T00:40:00Z,0.71
scheurwieliengen,3.416667,51.416668,2023-11-24T00:50:00Z,0.78
scheurwieliengen,3.416667,51.416668,2023-11-24T01:00:00Z,0.85
scheurwieliengen,3.416667,51.416668,2023-11-24T01:10:00Z,0.9
scheurwieliengen,3.416667,51.416668,2023-11-24T01:20:00Z,0.94
scheurwieliengen,3.416667,51.416668,2023-11-24T01:30:00Z,0.97
scheurwieliengen,3.416667,51.416668,2023-11-24T01:40:00Z,0.99
scheurwieliengen,3.416667,51.416668,2023-11-24T01:50:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-24T02:00:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-24T02:10:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-24T02:20:00Z,0.99
scheurwieliengen,3.416667,51.416668,2023-11-24T02:30:00Z,0.97
scheurwieliengen,3.416667,51.416668,2023-11-24T02:40:00Z,0.95
scheurwieliengen,3.416667,51.416668,2023-11-24T02:50:00Z,0.92
scheurwieliengen,3.416667,51.416668,2023-11-24T03:00:00Z,0.88
scheurwieliengen,3.416667,51.416668,2023-11-24T03:10:00Z,0.84
scheurwieliengen,3.416667,51.416668,2023-11-24T03:20:00Z,0.8
scheurwieliengen,3.416667,51.416668,2023-11-24T03:30:00Z,0.75
scheurwieliengen,3.416667,51.416668,2023-11-24T03:40:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-24T03:50:00Z,0.65
scheurwieliengen,3.416667,51.416668,2023-11-24T04:00:00Z,0.59
scheurwieliengen,3.416667,51.416668,2023-11-24T04:10:00Z,0.52
scheurwieliengen,3.416667,51.416668,2023-11-24T04:20:00Z,0.46
scheurwieliengen,3.416667,51.416668,2023-11-24T04:30:00Z,0.39
scheurwieliengen,3.416667,51.416668,2023-11-24T04:40:00Z,0.31
scheurwieliengen,3.416667,51.416668,2023-11-24T04:50:00Z,0.24
scheurwieliengen,3.416667,51.416668,2023-11-24T05:00:00Z,0.18
scheurwieliengen,3.416667,51.416668,2023-11-24T05:10:00Z,0.12
scheurwieliengen,3.416667,51.416668,2023-11-24T05:20:00Z,0.09
scheurwieliengen,3.416667,51.416668,2023-11-24T05:30:00Z,0.11
scheurwieliengen,3.416667,51.416668,2023-11-24T05:40:00Z,0.15
scheurwieliengen,3.416667,51.416668,2023-11-24T05:50:00Z,0.2
scheurwieliengen,3.416667,51.416668,2023-11-24T06:00:00Z,0.25
scheurwieliengen,3.416667,51.416668,2023-11-24T06:10:00Z,0.3
scheurwieliengen,3.416667,51.416668,2023-11-24T06:20:00Z,0.35
scheurwieliengen,3.416667,51.416668,2023-11-24T06:30:00Z,0.39
scheurwieliengen,3.416667,51.416668,2023-11-24T06:40:00Z,0.43
scheurwieliengen,3.416667,51.416668,2023-11-24T06:50:00Z,0.46
scheurwieliengen,3.416667,51.416668,2023-11-24T07:00:00Z,0.49
scheurwieliengen,3.416667,51.416668,2023-11-24T07:10:00Z,0.51
scheurwieliengen,3.416667,51.416668,2023-11-24T07:20:00Z,0.53
scheurwieliengen,3.416667,51.416668,2023-11-24T07:30:00Z,0.54
scheurwieliengen,3.416667,51.416668,2023-11-24T07:40:00Z,0.55
scheurwieliengen,3.416667,51.416668,2023-11-24T07:50:00Z,0.55
scheurwieliengen,3.416667,51.416668,2023-11-24T08:00:00Z,0.55
scheurwieliengen,3.416667,51.416668,2023-11-24T08:10:00Z,0.56
scheurwieliengen,3.416667,51.416668,2023-11-24T08:20:00Z,0.56
scheurwieliengen,3.416667,51.416668,2023-11-24T08:30:00Z,0.57
scheurwieliengen,3.416667,51.416668,2023-11-24T08:40:00Z,0.58
scheurwieliengen,3.416667,51.416668,2023-11-24T08:50:00Z,0.6
scheurwieliengen,3.416667,51.416668,2023-11-24T09:00:00Z,0.62
scheurwieliengen,3.416667,51.416668,2023-11-24T09:10:00Z,0.64
scheurwieliengen,3.416667,51.416668,2023-11-24T09:20:00Z,0.66
scheurwieliengen,3.416667,51.416668,2023-11-24T09:30:00Z,0.67
scheurwieliengen,3.416667,51.416668,2023-11-24T09:40:00Z,0.68
scheurwieliengen,3.416667,51.416668,2023-11-24T09:50:00Z,0.68
scheurwieliengen,3.416667,51.416668,2023-11-24T10:00:00Z,0.66
scheurwieliengen,3.416667,51.416668,2023-11-24T10:10:00Z,0.64
scheurwieliengen,3.416667,51.416668,2023-11-24T10:20:00Z,0.6
scheurwieliengen,3.416667,51.416668,2023-11-24T10:30:00Z,0.56
scheurwieliengen,3.416667,51.416668,2023-11-24T10:40:00Z,0.5
scheurwieliengen,3.416667,51.416668,2023-11-24T10:50:00Z,0.43
scheurwieliengen,3.416667,51.416668,2023-11-24T11:00:00Z,0.36
scheurwieliengen,3.416667,51.416668,2023-11-24T11:10:00Z,0.29
scheurwieliengen,3.416667,51.416668,2023-11-24T11:20:00Z,0.22
scheurwieliengen,3.416667,51.416668,2023-11-24T11:30:00Z,0.15
scheurwieliengen,3.416667,51.416668,2023-11-24T11:40:00Z,0.1
scheurwieliengen,3.416667,51.416668,2023-11-24T11:50:00Z,0.1
scheurwieliengen,3.416667,51.416668,2023-11-24T12:00:00Z,0.16
scheurwieliengen,3.416667,51.416668,2023-11-24T12:10:00Z,0.23
scheurwieliengen,3.416667,51.416668,2023-11-24T12:20:00Z,0.3
scheurwieliengen,3.416667,51.416668,2023-11-24T12:30:00Z,0.38
scheurwieliengen,3.416667,51.416668,2023-11-24T12:40:00Z,0.46
scheurwieliengen,3.416667,51.416668,2023-11-24T12:50:00Z,0.54
scheurwieliengen,3.416667,51.416668,2023-11-24T13:00:00Z,0.61
scheurwieliengen,3.416667,51.416668,2023-11-24T13:10:00Z,0.67
scheurwieliengen,3.416667,51.416668,2023-11-24T13:20:00Z,0.73
scheurwieliengen,3.416667,51.416668,2023-11-24T13:30:00Z,0.78
scheurwieliengen,3.416667,51.416668,2023-11-24T13:40:00Z,0.82
scheurwieliengen,3.416667,51.416668,2023-11-24T13:50:00Z,0.85
scheurwieliengen,3.416667,51.416668,2023-11-24T14:00:00Z,0.87
scheurwieliengen,3.416667,51.416668,2023-11-24T14:10:00Z,0.89
scheurwieliengen,3.416667,51.416668,2023-11-24T14:20:00Z,0.91
scheurwieliengen,3.416667,51.416668,2023-11-24T14:30:00Z,0.92
scheurwieliengen,3.416667,51.416668,2023-11-24T14:40:00Z,0.93
scheurwieliengen,3.416667,51.416668,2023-11-24T14:50:00Z,0.93
scheurwieliengen,3.416667,51.416668,2023-11-24T15:00:00Z,0.92
scheurwieliengen,3.416667,51.416668,2023-11-24T15:10:00Z,0.9
scheurwieliengen,3.416667,51.416668,2023-11-24T15:20:00Z,0.88
scheurwieliengen,3.416667,51.416668,2023-11-24T15:30:00Z,0.85
scheurwieliengen,3.416667,51.416668,2023-11-24T15:40:00Z,0.82
scheurwieliengen,3.416667,51.416668,2023-11-24T15:50:00Z,0.79
scheurwieliengen,3.416667,51.416668,2023-11-24T16:00:00Z,0.75
scheurwieliengen,3.416667,51.416668,2023-11-24T16:10:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-24T16:20:00Z,0.65
scheurwieliengen,3.416667,51.416668,2023-11-24T16:30:00Z,0.59
scheurwieliengen,3.416667,51.416668,2023-11-24T16:40:00Z,0.52
scheurwieliengen,3.416667,51.416668,2023-11-24T16:50:00Z,0.45
scheurwieliengen,3.416667,51.416668,2023-11-24T17:00:00Z,0.37
scheurwieliengen,3.416667,51.416668,2023-11-24T17:10:00Z,0.29
scheurwieliengen,3.416667,51.416668,2023-11-24T17:20:00Z,0.21
scheurwieliengen,3.416667,51.416668,2023-11-24T17:30:00Z,0.13
scheurwieliengen,3.416667,51.416668,2023-11-24T17:40:00Z,0.11
scheurwieliengen,3.416667,51.416668,2023-11-24T17:50:00Z,0.15
scheurwieliengen,3.416667,51.416668,2023-11-24T18:00:00Z,0.21
scheurwieliengen,3.416667,51.416668,2023-11-24T18:10:00Z,0.28
scheurwieliengen,3.416667,51.416668,2023-11-24T18:20:00Z,0.34
scheurwieliengen,3.416667,51.416668,2023-11-24T18:30:00Z,0.4
scheurwieliengen,3.416667,51.416668,2023-11-24T18:40:00Z,0.45
scheurwieliengen,3.416667,51.416668,2023-11-24T18:50:00Z,0.5
scheurwieliengen,3.416667,51.416668,2023-11-24T19:00:00Z,0.53
scheurwieliengen,3.416667,51.416668,2023-11-24T19:10:00Z,0.56
scheurwieliengen,3.416667,51.416668,2023-11-24T19:20:00Z,0.59
scheurwieliengen,3.416667,51.416668,2023-11-24T19:30:00Z,0.61
scheurwieliengen,3.416667,51.416668,2023-11-24T19:40:00Z,0.62
scheurwieliengen,3.416667,51.416668,2023-11-24T19:50:00Z,0.63
scheurwieliengen,3.416667,51.416668,2023-11-24T20:00:00Z,0.64
scheurwieliengen,3.416667,51.416668,2023-11-24T20:10:00Z,0.64
scheurwieliengen,3.416667,51.416668,2023-11-24T20:20:00Z,0.65
scheurwieliengen,3.416667,51.416668,2023-11-24T20:30:00Z,0.65
scheurwieliengen,3.416667,51.416668,2023-11-24T20:40:00Z,0.66
scheurwieliengen,3.416667,51.416668,2023-11-24T20:50:00Z,0.67
scheurwieliengen,3.416667,51.416668,2023-11-24T21:00:00Z,0.69
scheurwieliengen,3.416667,51.416668,2023-11-24T21:10:00Z,0.71
scheurwieliengen,3.416667,51.416668,2023-11-24T21:20:00Z,0.73
scheurwieliengen,3.416667,51.416668,2023-11-24T21:30:00Z,0.75
scheurwieliengen,3.416667,51.416668,2023-11-24T21:40:00Z,0.78
scheurwieliengen,3.416667,51.416668,2023-11-24T21:50:00Z,0.8
scheurwieliengen,3.416667,51.416668,2023-11-24T22:00:00Z,0.81
scheurwieliengen,3.416667,51.416668,2023-11-24T22:10:00Z,0.81
scheurwieliengen,3.416667,51.416668,2023-11-24T22:20:00Z,0.8
scheurwieliengen,3.416667,51.416668,2023-11-24T22:30:00Z,0.78
scheurwieliengen,3.416667,51.416668,2023-11-24T22:40:00Z,0.74
scheurwieliengen,3.416667,51.416668,2023-11-24T22:50:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-24T23:00:00Z,0.64
scheurwieliengen,3.416667,51.416668,2023-11-24T23:10:00Z,0.58
scheurwieliengen,3.416667,51.416668,2023-11-24T23:20:00Z,0.5
scheurwieliengen,3.416667,51.416668,2023-11-24T23:30:00Z,0.42
scheurwieliengen,3.416667,51.416668,2023-11-24T23:40:00Z,0.34
scheurwieliengen,3.416667,51.416668,2023-11-24T23:50:00Z,0.25
scheurwieliengen,3.416667,51.416668,2023-11-25T00:00:00Z,0.17
scheurwieliengen,3.416667,51.416668,2023-11-25T00:10:00Z,0.11
scheurwieliengen,3.416667,51.416668,2023-11-25T00:20:00Z,0.12
scheurwieliengen,3.416667,51.416668,2023-11-25T00:30:00Z,0.2
scheurwieliengen,3.416667,51.416668,2023-11-25T00:40:00Z,0.29
scheurwieliengen,3.416667,51.416668,2023-11-25T00:50:00Z,0.38
scheurwieliengen,3.416667,51.416668,2023-11-25T01:00:00Z,0.48
scheurwieliengen,3.416667,51.416668,2023-11-25T01:10:00Z,0.57
scheurwieliengen,3.416667,51.416668,2023-11-25T01:20:00Z,0.67
scheurwieliengen,3.416667,51.416668,2023-11-25T01:30:00Z,0.75
scheurwieliengen,3.416667,51.416668,2023-11-25T01:40:00Z,0.82
scheurwieliengen,3.416667,51.416668,2023-11-25T01:50:00Z,0.89
scheurwieliengen,3.416667,51.416668,2023-11-25T02:00:00Z,0.94
scheurwieliengen,3.416667,51.416668,2023-11-25T02:10:00Z,0.98
scheurwieliengen,3.416667,51.416668,2023-11-25T02:20:00Z,1.01
scheurwieliengen,3.416667,51.416668,2023-11-25T02:30:00Z,1.03
scheurwieliengen,3.416667,51.416668,2023-11-25T02:40:00Z,1.05
scheurwieliengen,3.416667,51.416668,2023-11-25T02:50:00Z,1.06
scheurwieliengen,3.416667,51.416668,2023-11-25T03:00:00Z,1.06
scheurwieliengen,3.416667,51.416668,2023-11-25T03:10:00Z,1.06
scheurwieliengen,3.416667,51.416668,2023-11-25T03:20:00Z,1.04
scheurwieliengen,3.416667,51.416668,2023-11-25T03:30:00Z,1.02
scheurwieliengen,3.416667,51.416668,2023-11-25T03:40:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-25T03:50:00Z,0.97
scheurwieliengen,3.416667,51.416668,2023-11-25T04:00:00Z,0.94
scheurwieliengen,3.416667,51.416668,2023-11-25T04:10:00Z,0.9
scheurwieliengen,3.416667,51.416668,2023-11-25T04:20:00Z,0.86
scheurwieliengen,3.416667,51.416668,2023-11-25T04:30:00Z,0.81
scheurwieliengen,3.416667,51.416668,2023-11-25T04:40:00Z,0.76
scheurwieliengen,3.416667,51.416668,2023-11-25T04:50:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-25T05:00:00Z,0.65
scheurwieliengen,3.416667,51.416668,2023-11-25T05:10:00Z,0.58
scheurwieliengen,3.416667,51.416668,2023-11-25T05:20:00Z,0.51
scheurwieliengen,3.416667,51.416668,2023-11-25T05:30:00Z,0.43
scheurwieliengen,3.416667,51.416668,2023-11-25T05:40:00Z,0.36
scheurwieliengen,3.416667,51.416668,2023-11-25T05:50:00Z,0.28
scheurwieliengen,3.416667,51.416668,2023-11-25T06:00:00Z,0.2
scheurwieliengen,3.416667,51.416668,2023-11-25T06:10:00Z,0.13
scheurwieliengen,3.416667,51.416668,2023-11-25T06:20:00Z,0.1
scheurwieliengen,3.416667,51.416668,2023-11-25T06:30:00Z,0.13
scheurwieliengen,3.416667,51.416668,2023-11-25T06:40:00Z,0.18
scheurwieliengen,3.416667,51.416668,2023-11-25T06:50:00Z,0.24
scheurwieliengen,3.416667,51.416668,2023-11-25T07:00:00Z,0.29
scheurwieliengen,3.416667,51.416668,2023-11-25T07:10:00Z,0.34
scheurwieliengen,3.416667,51.416668,2023-11-25T07:20:00Z,0.39
scheurwieliengen,3.416667,51.416668,2023-11-25T07:30:00Z,0.43
scheurwieliengen,3.416667,51.416668,2023-11-25T07:40:00Z,0.47
scheurwieliengen,3.416667,51.416668,2023-11-25T07:50:00Z,0.5
scheurwieliengen,3.416667,51.416668,2023-11-25T08:00:00Z,0.53
scheurwieliengen,3.416667,51.416668,2023-11-25T08:10:00Z,0.54
scheurwieliengen,3.416667,51.416668,2023-11-25T08:20:00Z,0.56
scheurwieliengen,3.416667,51.416668,2023-11-25T08:30:00Z,0.57
scheurwieliengen,3.416667,51.416668,2023-11-25T08:40:00Z,0.57
scheurwieliengen,3.416667,51.416668,2023-11-25T08:50:00Z,0.58
scheurwieliengen,3.416667,51.416668,2023-11-25T09:00:00Z,0.58
scheurwieliengen,3.416667,51.416668,2023-11-25T09:10:00Z,0.59
scheurwieliengen,3.416667,51.416668,2023-11-25T09:20:00Z,0.6
scheurwieliengen,3.416667,51.416668,2023-11-25T09:30:00Z,0.61
scheurwieliengen,3.416667,51.416668,2023-11-25T09:40:00Z,0.63
scheurwieliengen,3.416667,51.416668,2023-11-25T09:50:00Z,0.66
scheurwieliengen,3.416667,51.416668,2023-11-25T10:00:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-25T10:10:00Z,0.73
scheurwieliengen,3.416667,51.416668,2023-11-25T10:20:00Z,0.77
scheurwieliengen,3.416667,51.416668,2023-11-25T10:30:00Z,0.8
scheurwieliengen,3.416667,51.416668,2023-11-25T10:40:00Z,0.82
scheurwieliengen,3.416667,51.416668,2023-11-25T10:50:00Z,0.82
scheurwieliengen,3.416667,51.416668,2023-11-25T11:00:00Z,0.81
scheurwieliengen,3.416667,51.416668,2023-11-25T11:10:00Z,0.78
scheurwieliengen,3.416667,51.416668,2023-11-25T11:20:00Z,0.74
scheurwieliengen,3.416667,51.416668,2023-11-25T11:30:00Z,0.68
scheurwieliengen,3.416667,51.416668,2023-11-25T11:40:00Z,0.61
scheurwieliengen,3.416667,51.416668,2023-11-25T11:50:00Z,0.53
scheurwieliengen,3.416667,51.416668,2023-11-25T12:00:00Z,0.44
scheurwieliengen,3.416667,51.416668,2023-11-25T12:10:00Z,0.36
scheurwieliengen,3.416667,51.416668,2023-11-25T12:20:00Z,0.28
scheurwieliengen,3.416667,51.416668,2023-11-25T12:30:00Z,0.2
scheurwieliengen,3.416667,51.416668,2023-11-25T12:40:00Z,0.13
scheurwieliengen,3.416667,51.416668,2023-11-25T12:50:00Z,0.1
scheurwieliengen,3.416667,51.416668,2023-11-25T13:00:00Z,0.14
scheurwieliengen,3.416667,51.416668,2023-11-25T13:10:00Z,0.22
scheurwieliengen,3.416667,51.416668,2023-11-25T13:20:00Z,0.31
scheurwieliengen,3.416667,51.416668,2023-11-25T13:30:00Z,0.41
scheurwieliengen,3.416667,51.416668,2023-11-25T13:40:00Z,0.51
scheurwieliengen,3.416667,51.416668,2023-11-25T13:50:00Z,0.61
scheurwieliengen,3.416667,51.416668,2023-11-25T14:00:00Z,0.7
scheurwieliengen,3.416667,51.416668,2023-11-25T14:10:00Z,0.78
scheurwieliengen,3.416667,51.416668,2023-11-25T14:20:00Z,0.85
scheurwieliengen,3.416667,51.416668,2023-11-25T14:30:00Z,0.91
scheurwieliengen,3.416667,51.416668,2023-11-25T14:40:00Z,0.96
scheurwieliengen,3.416667,51.416668,2023-11-25T14:50:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-25T15:00:00Z,1.03
scheurwieliengen,3.416667,51.416668,2023-11-25T15:10:00Z,1.05
scheurwieliengen,3.416667,51.416668,2023-11-25T15:20:00Z,1.07
scheurwieliengen,3.416667,51.416668,2023-11-25T15:30:00Z,1.08
scheurwieliengen,3.416667,51.416668,2023-11-25T15:40:00Z,1.09
scheurwieliengen,3.416667,51.416668,2023-11-25T15:50:00Z,1.08
scheurwieliengen,3.416667,51.416668,2023-11-25T16:00:00Z,1.07
scheurwieliengen,3.416667,51.416668,2023-11-25T16:10:00Z,1.05
scheurwieliengen,3.416667,51.416668,2023-11-25T16:20:00Z,1.03
scheurwieliengen,3.416667,51.416668,2023-11-25T16:30:00Z,1
scheurwieliengen,3.416667,51.416668,2023-11-25T16:40:00Z,0.97
scheurwieliengen,3.416667,51.416668,2023-11-25T16:50:00Z,0.94
scheurwieliengen,3.416667,51.416668,2023-11-25T17:00:00Z,0.9
scheurwieliengen,3.416667,51.416668,2023-11-25T17:10:00Z,0.85
scheurwieliengen,3.416667,51.416668,2023-11-25T17:20:00Z,0.79
scheurwieliengen,3.416667,51.416668,2023-11-25T17:30:00Z,0.73
scheurwieliengen,3.416667,51.416668,2023-11-25T17:40:00Z,0.67
scheurwieliengen,3.416667,51.416668,2023-11-25T17:50:00Z,0.59
